text,anger,disgust,fear,joy,sadness,surprise,neutral
"где все твиты в 5 утра от @oakleafchurch людей... о, да... они открыли #houseofrock прошлой ночью, так что они все еще в постели.",0,0,0,0,0,1,0
"Я эмпитом эпического провала, более эпического, чем провала.",0,0,0,0,1,0,0
Просто был самый эмоциональный момент слишком много слез любит мою семью и сериалы,0,0,0,0,1,0,0
ОМГ - Безумие только что появилось на радио,0,0,0,0,0,1,0
"@V_KONG Record Grand Prix, чтобы проскочить позже, посмотреть игру Man U, Radio 1... хорошо, спорт на первом месте",0,0,0,0,1,0,0
@Nicsy Snap!,0,0,0,0,1,0,0
@Jason Bradbury мммм у тебя есть кто-то внутри или ты снова бредишь,0,0,0,0,0,1,0
Спокойной ночи или доброе утро?,0,0,0,0,0,1,0
Хмммммммм Я Нидд Фуддд nd с нетерпением ждёт 2 игры с щенком 2 дня ♪ Видеть Льюишх,0,0,0,0,0,1,0
"@bunnyc тоже это видела.. хм, она сексуальные, милые близнецы.",0,0,0,0,0,1,0
"@UniqueGuitarist ment, чтобы делать hw, но этого не случится!!! Я помолюсь за Тиа! Роза в душе. http://bit.ly/VMv6U",0,0,0,0,0,1,0
"@phon или я должен сказать, ROL!",0,0,0,0,0,1,0
@gfalcone601 и суу взволнован!,0,0,0,0,0,1,0
"Он ненавидел мои письма, поэтому я сделал его моим научным консультантом.",0,0,0,0,0,1,0
"Горячий душ делает все лучше, все, что мне нужно, это купюра, чтобы уложить меня.",0,0,0,0,1,0,0
@tinchystryder Я собираюсь на большие выходные не могу дождаться увидеть тебя!,0,0,0,0,0,1,0
Вчера ходил за покупками для спортивного тура с Гарли... очень смешно!,0,0,0,0,1,0,0
"Простое приветствие от неожиданных людей может облегчить наше настроение, не случается ли это с тобой?",0,0,0,0,1,0,0
Наконец-то нашла новую квартиру.,0,0,0,0,1,0,0
@curiousmike может быть до среды?,0,0,0,0,0,1,0
"Ничего на самом деле не происходит, как бы сейчас не было ничего, чего можно было бы ожидать, так что, возможно, это будет лучше всего.",0,0,0,0,1,0,0
@ezrabutler - у них болит голова на следующее утро!,0,0,0,0,1,0,0
Я только что прочитала о лактозе и могу съесть хрустальное печенье! В ней нет лактозы!!!!!!!!,0,0,0,0,0,1,0
"Даже когда мы в милях и милях друг от друга, ты все еще держишь моё сердце 4 дня до тех пор, пока братья Джонас 3d концерт не ощутит п/кэндис",0,0,0,0,1,0,0
"@DrRus Ты тоже, Рас!",0,0,0,0,0,1,0
"""Американский пирог"" - я смотрю его прямо сейчас, они бегают голыми по улицам!",0,0,0,0,0,1,0
"@SerbIANGODessS В следующий раз, когда я увижу тебя, просто объясни мне весь процесс hhaha",0,0,0,0,0,1,0
Через 2 дня после #All4web... я все еще устал.,0,0,0,0,1,0,0
"@Patty_B Вы не видели, чтобы все говорили об этом на Facebook три месяца назад?",0,0,0,0,0,1,0
"Я споткнулся над пластиковым телескопом в 6:40 да, я упал в стену, голова все еще болит.",0,0,0,0,1,0,0
"Прости меня, Господи, что на этот раз я делаю это, за исключением того, что могучий Оракул просто не позаботился о том, чтобы полностью поддержать UnixODBC.",0,0,0,0,1,0,0
"Уильям@sharon_williams У меня есть микрофон и все остальное, если это то, что ты имеешь в виду Это все так ново для меня Лол",0,0,0,0,0,1,0
Сегодня я лонли-девчонка с гитарой.,0,0,0,0,1,0,0
"@LydiaStack да точно фанаты переполняют ненавистников в любой день ты знаешь, что ты не хочешь, чтобы я больше знала правду о них",0,0,0,0,0,1,0
Надежда!,0,0,0,0,0,1,0
@sassij или он разрубит тебя на крошечные кусочки - один из двух,0,0,0,0,1,0,0
Я просто запишусь в Твиттере...,0,0,0,0,0,1,0
"@Katieinthhat ""Один и тот же"" должен быть хорошим концертом.",0,0,0,0,0,1,0
Просто пришла домой интересная ночь.,0,0,0,0,0,1,0
@alancarolino waaat? - Новая секция в La Cantera? - Там есть #UrbanOutfitters?!,0,0,0,0,0,1,0
"Домой из СТИНГ, хрень (конечно же), в течение дня задницы Найт... также навещал моего мальчика Роба В. Всё хорошо. С днём матери!!",0,0,0,0,0,1,0
"@Malarkey Ok понял, я скажу своей команде прекратить нашу циничную пропаганду стандартов.",0,0,0,0,1,0,0
"К сожалению, люди на работе подвели меня, так что сейчас у меня плохое утро! Это официально... но месть - это блюдо, которое лучше подавать холодным.",0,0,0,0,1,0,0
Отправляюсь в БиПиК для новой мебели на свежем воздухе,0,0,0,0,0,1,0
"Только что вернулся домой от сестры, где я провел ночь.",0,0,0,0,1,0,0
"@bradiewebbstack Bradiei можно спросить, почему ваша фотография - кошка?",0,0,0,0,0,1,0
С Днем Матери всем американским маме!,0,0,0,0,0,1,0
Познакомься с Робинсонами!,0,0,0,0,0,1,0
@_Parasite_haha im всегда выключается коктейлями... так что это вроде как убивает меня XD Я люблю шипы,0,0,0,0,0,1,0
@_sarahwilson # Абсолютно обожаю твои волосы и наряды сегодня вечером,0,0,0,0,0,1,0
@simbaaa @mamaimaa SORRY! Я не мог ничего поделать.,0,0,0,0,1,0,0
"И я все еще ищу соседа по комнате в СФ, если ты кого-нибудь знаешь!",0,0,0,0,0,1,0
